idx,context_idx,0
45267.0,131.0,fake
45267.0,132.0,fake
45267.0,133.0,fake
45267.0,134.0,real
45267.0,135.0,fake
45267.0,136.0,fake
45267.0,137.0,real
45267.0,138.0,fake
45267.0,139.0,fake
45267.0,140.0,fake
45267.0,141.0,fake
45267.0,142.0,fake
45267.0,143.0,real
45267.0,144.0,fake
45267.0,145.0,fake
45267.0,146.0,fake
45267.0,147.0,fake
45267.0,148.0,real
45267.0,149.0,fake
45267.0,150.0,fake
45267.0,151.0,fake
45267.0,152.0,fake
45267.0,153.0,fake
45267.0,154.0,fake
45267.0,155.0,fake
45267.0,156.0,real
45267.0,157.0,fake
45267.0,158.0,fake
45267.0,159.0,fake
45267.0,160.0,real
45267.0,161.0,fake
45267.0,162.0,fake
45267.0,163.0,fake
45267.0,164.0,fake
45267.0,165.0,fake
45267.0,166.0,fake
45267.0,167.0,fake
45267.0,168.0,fake
45267.0,169.0,fake
45267.0,170.0,fake
45267.0,171.0,fake
45267.0,172.0,fake
45267.0,173.0,real
45267.0,174.0,fake
45267.0,175.0,fake
45267.0,176.0,fake
45267.0,177.0,fake
45267.0,178.0,fake
45267.0,179.0,fake
45267.0,180.0,fake
45267.0,181.0,fake
45267.0,182.0,real
45267.0,183.0,fake
45267.0,184.0,fake
45267.0,185.0,fake
45267.0,186.0,fake
45267.0,187.0,fake
45267.0,188.0,fake
45267.0,189.0,real
45267.0,190.0,fake
45267.0,191.0,real
45267.0,192.0,fake
45267.0,193.0,fake
45267.0,194.0,fake
45267.0,195.0,fake
45267.0,196.0,fake
45267.0,197.0,fake
45267.0,198.0,real
45267.0,199.0,fake
45267.0,200.0,fake
45267.0,201.0,real
45267.0,202.0,fake
45267.0,203.0,real
45267.0,204.0,fake
45267.0,205.0,real
45267.0,206.0,fake
45267.0,207.0,fake
45267.0,208.0,fake
45267.0,209.0,fake
45267.0,210.0,fake
45267.0,211.0,fake
45267.0,212.0,fake
45267.0,213.0,real
45267.0,214.0,fake
45267.0,215.0,fake
45267.0,216.0,fake
45268.0,0.0,fake
45268.0,1.0,fake
45268.0,2.0,fake
45268.0,3.0,fake
45268.0,4.0,fake
45268.0,5.0,fake
45268.0,6.0,fake
45268.0,7.0,fake
45268.0,8.0,fake
45268.0,9.0,fake
45268.0,10.0,fake
45268.0,11.0,fake
45268.0,12.0,fake
45268.0,13.0,fake
45268.0,14.0,fake
45269.0,0.0,fake
45269.0,1.0,fake
45269.0,2.0,fake
45269.0,3.0,fake
45269.0,4.0,real
45269.0,5.0,fake
45269.0,6.0,fake
45269.0,7.0,fake
45269.0,8.0,fake
45269.0,9.0,real
45269.0,10.0,fake
45269.0,11.0,real
45269.0,12.0,fake
45269.0,13.0,fake
45269.0,14.0,fake
45269.0,15.0,fake
45269.0,16.0,fake
45269.0,17.0,fake
45269.0,18.0,fake
45269.0,19.0,fake
45269.0,20.0,fake
45269.0,21.0,fake
45270.0,0.0,fake
45270.0,1.0,real
45270.0,2.0,real
45270.0,3.0,fake
45270.0,4.0,fake
45270.0,5.0,fake
45270.0,6.0,fake
45270.0,7.0,fake
45270.0,8.0,fake
45270.0,9.0,fake
45270.0,10.0,real
45270.0,11.0,fake
45270.0,12.0,fake
45270.0,13.0,fake
45270.0,14.0,fake
45270.0,15.0,fake
45270.0,16.0,fake
45270.0,17.0,fake
45270.0,18.0,real
45270.0,19.0,fake
45270.0,20.0,real
45270.0,21.0,real
45270.0,22.0,real
45270.0,23.0,fake
45270.0,24.0,fake
45270.0,25.0,real
45270.0,26.0,real
45270.0,27.0,fake
45270.0,28.0,real
45270.0,29.0,fake
45270.0,30.0,fake
45270.0,31.0,fake
45270.0,32.0,fake
45270.0,33.0,fake
45270.0,34.0,fake
45270.0,35.0,fake
45270.0,36.0,real
45270.0,37.0,fake
45270.0,38.0,real
45270.0,39.0,fake
45270.0,40.0,fake
45270.0,41.0,fake
45270.0,42.0,fake
45270.0,43.0,fake
45270.0,44.0,fake
45270.0,45.0,fake
45270.0,46.0,fake
45270.0,47.0,fake
45270.0,48.0,fake
45270.0,49.0,fake
45270.0,50.0,fake
45270.0,51.0,fake
45270.0,52.0,fake
45270.0,53.0,fake
45270.0,54.0,fake
45270.0,55.0,real
45270.0,56.0,fake
45270.0,57.0,fake
45270.0,58.0,fake
45270.0,59.0,fake
45270.0,60.0,fake
45270.0,61.0,fake
45270.0,62.0,fake
45270.0,63.0,fake
45270.0,64.0,real
45270.0,65.0,fake
45270.0,66.0,fake
45270.0,67.0,fake
45270.0,68.0,fake
45270.0,69.0,real
45270.0,70.0,real
45270.0,71.0,fake
45270.0,72.0,fake
45270.0,73.0,real
45270.0,74.0,fake
45270.0,75.0,fake
45270.0,76.0,fake
45270.0,77.0,real
45270.0,78.0,fake
45270.0,79.0,fake
45270.0,80.0,fake
45270.0,81.0,fake
45270.0,82.0,fake
45270.0,83.0,fake
45270.0,84.0,real
45270.0,85.0,fake
45270.0,86.0,real
45270.0,87.0,fake
45270.0,88.0,fake
45270.0,89.0,fake
45270.0,90.0,fake
45270.0,91.0,real
45270.0,92.0,real
45270.0,93.0,fake
45271.0,0.0,real
45271.0,1.0,fake
45271.0,2.0,fake
45271.0,3.0,fake
45271.0,4.0,fake
45271.0,5.0,fake
45271.0,6.0,fake
45271.0,7.0,real
45271.0,8.0,fake
45271.0,9.0,fake
45271.0,10.0,fake
45271.0,11.0,fake
45271.0,12.0,fake
45271.0,13.0,fake
45271.0,14.0,fake
45271.0,15.0,fake
45271.0,16.0,fake
45271.0,17.0,real
45271.0,18.0,fake
45271.0,19.0,fake
45271.0,20.0,fake
45271.0,21.0,fake
45271.0,22.0,real
45271.0,23.0,fake
45271.0,24.0,fake
45271.0,25.0,fake
45271.0,26.0,fake
45271.0,27.0,fake
45271.0,28.0,fake
45271.0,29.0,fake
45271.0,30.0,fake
45271.0,31.0,fake
45271.0,32.0,fake
45271.0,33.0,fake
45271.0,34.0,fake
45271.0,35.0,fake
45271.0,36.0,real
45271.0,37.0,real
45271.0,38.0,fake
45271.0,39.0,real
45271.0,40.0,fake
45271.0,41.0,fake
45271.0,42.0,fake
45271.0,43.0,fake
45271.0,44.0,fake
45271.0,45.0,real
45271.0,46.0,fake
45271.0,47.0,fake
45271.0,48.0,fake
45271.0,49.0,fake
45271.0,50.0,fake
45271.0,51.0,fake
45271.0,52.0,fake
45271.0,53.0,fake
45271.0,54.0,real
45271.0,55.0,real
45271.0,56.0,fake
45271.0,57.0,fake
45271.0,58.0,fake
45271.0,59.0,real
45271.0,60.0,fake
45271.0,61.0,fake
45271.0,62.0,fake
45271.0,63.0,real
45271.0,64.0,fake
45271.0,65.0,fake
45271.0,66.0,fake
45271.0,67.0,real
45271.0,68.0,real
45271.0,69.0,fake
45271.0,70.0,real
45271.0,71.0,fake
45271.0,72.0,fake
45271.0,73.0,fake
45271.0,74.0,fake
45271.0,75.0,fake
45271.0,76.0,real
45271.0,77.0,fake
45271.0,78.0,fake
45271.0,79.0,real
45271.0,80.0,fake
45271.0,81.0,real
45271.0,82.0,fake
45271.0,83.0,fake
45271.0,84.0,fake
45271.0,85.0,fake
45271.0,86.0,fake
45271.0,87.0,fake
45271.0,88.0,fake
45271.0,89.0,fake
45271.0,90.0,fake
45271.0,91.0,fake
45271.0,92.0,fake
45271.0,93.0,fake
45271.0,94.0,real
45271.0,95.0,fake
45271.0,96.0,real
45271.0,97.0,fake
45271.0,98.0,fake
45271.0,99.0,real
45271.0,100.0,fake
45271.0,101.0,real
45271.0,102.0,real
45271.0,103.0,fake
45271.0,104.0,fake
45271.0,105.0,fake
45271.0,106.0,fake
45271.0,107.0,fake
45271.0,108.0,fake
45271.0,109.0,fake
45271.0,110.0,fake
45271.0,111.0,fake
45271.0,112.0,fake
45271.0,113.0,fake
45271.0,114.0,real
45271.0,115.0,fake
45271.0,116.0,fake
45271.0,117.0,fake
45271.0,118.0,fake
45271.0,119.0,real
45271.0,120.0,real
45271.0,121.0,fake
45271.0,122.0,fake
45271.0,123.0,real
45271.0,124.0,real
45271.0,125.0,fake
45271.0,126.0,fake
45271.0,127.0,real
45271.0,128.0,fake
45271.0,129.0,fake
45271.0,130.0,fake
45271.0,131.0,real
45271.0,132.0,real
45271.0,133.0,fake
45271.0,134.0,fake
45271.0,135.0,fake
45271.0,136.0,fake
45271.0,137.0,fake
45271.0,138.0,fake
45271.0,139.0,fake
45271.0,140.0,fake
45271.0,141.0,fake
45271.0,142.0,fake
45271.0,143.0,fake
45272.0,0.0,fake
45272.0,1.0,fake
45272.0,2.0,real
45272.0,3.0,fake
45272.0,4.0,fake
45272.0,5.0,fake
45272.0,6.0,fake
45272.0,7.0,fake
45272.0,8.0,fake
45272.0,9.0,fake
45272.0,10.0,fake
45272.0,11.0,fake
45272.0,12.0,fake
45272.0,13.0,real
45272.0,14.0,fake
45272.0,15.0,fake
45272.0,16.0,fake
45272.0,17.0,fake
45272.0,18.0,fake
45272.0,19.0,real
45273.0,0.0,fake
45273.0,1.0,fake
45273.0,2.0,fake
45273.0,3.0,fake
45273.0,4.0,fake
45273.0,5.0,fake
45273.0,6.0,real
45273.0,7.0,fake
45273.0,8.0,fake
45273.0,9.0,fake
45273.0,10.0,fake
45273.0,11.0,fake
45273.0,12.0,fake
45273.0,13.0,fake
45273.0,14.0,real
45273.0,15.0,fake
45273.0,16.0,fake
45273.0,17.0,fake
45274.0,0.0,fake
45274.0,1.0,fake
45274.0,2.0,fake
45274.0,3.0,real
45274.0,4.0,fake
45274.0,5.0,fake
45275.0,0.0,fake
45275.0,1.0,fake
45275.0,2.0,fake
45275.0,3.0,fake
45275.0,4.0,fake
45275.0,5.0,fake
45275.0,6.0,real
45275.0,7.0,fake
45275.0,8.0,fake
45275.0,9.0,fake
45275.0,10.0,real
45275.0,11.0,fake
45275.0,12.0,fake
45275.0,13.0,fake
45275.0,14.0,real
45275.0,15.0,fake
45275.0,16.0,fake
45275.0,17.0,fake
45276.0,0.0,fake
45276.0,1.0,fake
45276.0,2.0,fake
45276.0,3.0,fake
45276.0,4.0,real
45276.0,5.0,fake
45276.0,6.0,fake
45276.0,7.0,fake
45276.0,8.0,fake
45276.0,9.0,fake
45276.0,10.0,fake
45276.0,11.0,fake
45276.0,12.0,fake
45276.0,13.0,real
45277.0,0.0,fake
45277.0,1.0,real
45277.0,2.0,real
45277.0,3.0,fake
45277.0,4.0,fake
45277.0,5.0,real
45277.0,6.0,fake
45277.0,7.0,fake
45277.0,8.0,real
45277.0,9.0,fake
45277.0,10.0,real
45277.0,11.0,fake
45277.0,12.0,fake
45277.0,13.0,fake
45277.0,14.0,fake
45277.0,15.0,fake
45277.0,16.0,fake
45277.0,17.0,fake
45277.0,18.0,fake
45277.0,19.0,fake
45277.0,20.0,fake
45277.0,21.0,fake
45277.0,22.0,fake
45277.0,23.0,fake
45277.0,24.0,fake
45277.0,25.0,fake
45277.0,26.0,real
45277.0,27.0,fake
45278.0,0.0,real
45278.0,1.0,real
45278.0,2.0,fake
45278.0,3.0,fake
45278.0,4.0,real
45278.0,5.0,fake
45278.0,6.0,real
45279.0,0.0,fake
45279.0,1.0,fake
45279.0,2.0,real
45279.0,3.0,real
45279.0,4.0,fake
45279.0,5.0,fake
45279.0,6.0,fake
45279.0,7.0,fake
45280.0,0.0,fake
45280.0,1.0,fake
45280.0,2.0,real
45280.0,3.0,fake
45280.0,4.0,fake
45280.0,5.0,fake
45280.0,6.0,fake
45280.0,7.0,fake
45280.0,8.0,fake
45280.0,9.0,fake
45280.0,10.0,fake
45280.0,11.0,real
45280.0,12.0,real
45280.0,13.0,fake
45280.0,14.0,fake
45280.0,15.0,fake
45280.0,16.0,fake
45280.0,17.0,fake
45280.0,18.0,fake
45280.0,19.0,fake
45280.0,20.0,fake
45280.0,21.0,fake
45280.0,22.0,fake
45280.0,23.0,fake
45280.0,24.0,real
45280.0,25.0,real
45280.0,26.0,real
45280.0,27.0,fake
45280.0,28.0,fake
45280.0,29.0,fake
45280.0,30.0,fake
45280.0,31.0,fake
45280.0,32.0,real
45280.0,33.0,fake
45280.0,34.0,real
45280.0,35.0,fake
45280.0,36.0,fake
45280.0,37.0,fake
45280.0,38.0,real
45280.0,39.0,fake
45280.0,40.0,fake
45280.0,41.0,real
45280.0,42.0,fake
45280.0,43.0,fake
45280.0,44.0,real
45280.0,45.0,real
45280.0,46.0,fake
45280.0,47.0,fake
45280.0,48.0,fake
45280.0,49.0,real
45280.0,50.0,fake
45280.0,51.0,fake
45280.0,52.0,fake
45280.0,53.0,real
45280.0,54.0,fake
45280.0,55.0,fake
45280.0,56.0,fake
45280.0,57.0,fake
45280.0,58.0,fake
45280.0,59.0,fake
45280.0,60.0,fake
45280.0,61.0,fake
45280.0,62.0,fake
45280.0,63.0,fake
45280.0,64.0,fake
45280.0,65.0,fake
45280.0,66.0,real
45280.0,67.0,fake
45280.0,68.0,fake
45280.0,69.0,real
45280.0,70.0,real
45280.0,71.0,fake
45280.0,72.0,fake
45280.0,73.0,fake
45280.0,74.0,fake
45280.0,75.0,fake
45280.0,76.0,fake
45280.0,77.0,fake
45280.0,78.0,fake
45280.0,79.0,fake
45280.0,80.0,fake
45280.0,81.0,real
45280.0,82.0,fake
45280.0,83.0,fake
45280.0,84.0,fake
45280.0,85.0,real
45280.0,86.0,fake
45280.0,87.0,fake
45280.0,88.0,fake
45280.0,89.0,fake
45280.0,90.0,fake
45280.0,91.0,fake
45280.0,92.0,fake
45280.0,93.0,fake
45280.0,94.0,fake
45280.0,95.0,fake
45280.0,96.0,fake
45280.0,97.0,real
45280.0,98.0,real
45280.0,99.0,fake
45280.0,100.0,fake
45280.0,101.0,fake
45280.0,102.0,fake
45280.0,103.0,real
45280.0,104.0,fake
45280.0,105.0,fake
45280.0,106.0,fake
45280.0,107.0,real
45280.0,108.0,fake
45280.0,109.0,fake
45280.0,110.0,fake
45280.0,111.0,real
45280.0,112.0,fake
45280.0,113.0,real
45280.0,114.0,real
45280.0,115.0,fake
45280.0,116.0,fake
45280.0,117.0,fake
45280.0,118.0,fake
45280.0,119.0,real
45280.0,120.0,fake
45280.0,121.0,fake
45280.0,122.0,fake
45280.0,123.0,fake
45280.0,124.0,fake
45280.0,125.0,fake
45280.0,126.0,fake
45280.0,127.0,real
45280.0,128.0,fake
45280.0,129.0,fake
45280.0,130.0,fake
45280.0,131.0,fake
45280.0,132.0,fake
45280.0,133.0,fake
45280.0,134.0,real
45280.0,135.0,fake
45280.0,136.0,fake
45280.0,137.0,fake
45280.0,138.0,fake
45280.0,139.0,fake
45280.0,140.0,fake
45280.0,141.0,real
45280.0,142.0,real
45280.0,143.0,fake
45280.0,144.0,fake
45280.0,145.0,fake
45280.0,146.0,fake
45280.0,147.0,fake
45280.0,148.0,fake
45280.0,149.0,real
45280.0,150.0,fake
45280.0,151.0,fake
45280.0,152.0,fake
45280.0,153.0,real
45280.0,154.0,fake
45280.0,155.0,fake
45280.0,156.0,fake
45280.0,157.0,fake
45280.0,158.0,fake
45280.0,159.0,fake
45280.0,160.0,fake
45280.0,161.0,real
45280.0,162.0,real
45280.0,163.0,fake
45280.0,164.0,fake
45280.0,165.0,real
45280.0,166.0,fake
45280.0,167.0,real
45280.0,168.0,fake
45280.0,169.0,fake
45280.0,170.0,fake
45280.0,171.0,fake
45280.0,172.0,fake
45280.0,173.0,fake
45280.0,174.0,real
45280.0,175.0,real
45280.0,176.0,fake
45280.0,177.0,fake
45280.0,178.0,fake
45280.0,179.0,fake
45280.0,180.0,fake
45280.0,181.0,real
45280.0,182.0,fake
45280.0,183.0,fake
45280.0,184.0,real
45280.0,185.0,fake
45280.0,186.0,fake
45280.0,187.0,real
45280.0,188.0,fake
45280.0,189.0,real
45280.0,190.0,real
45280.0,191.0,fake
45280.0,192.0,fake
45281.0,0.0,fake
45281.0,1.0,fake
45281.0,2.0,fake
45281.0,3.0,fake
45281.0,4.0,fake
45281.0,5.0,fake
45281.0,6.0,fake
45281.0,7.0,real
45281.0,8.0,fake
45281.0,9.0,fake
45281.0,10.0,fake
45281.0,11.0,fake
45281.0,12.0,real
45282.0,0.0,real
45282.0,1.0,fake
45282.0,2.0,real
45283.0,0.0,fake
45283.0,1.0,fake
45283.0,2.0,fake
45283.0,3.0,fake
45283.0,4.0,fake
45283.0,5.0,real
45283.0,6.0,fake
45283.0,7.0,fake
45283.0,8.0,fake
45283.0,9.0,fake
45283.0,10.0,fake
45283.0,11.0,fake
45283.0,12.0,fake
45283.0,13.0,fake
45283.0,14.0,fake
45283.0,15.0,fake
45283.0,16.0,fake
45283.0,17.0,fake
45283.0,18.0,fake
45283.0,19.0,fake
45283.0,20.0,fake
45283.0,21.0,fake
45283.0,22.0,fake
45283.0,23.0,fake
45283.0,24.0,fake
45283.0,25.0,real
45283.0,26.0,fake
45283.0,27.0,fake
45283.0,28.0,fake
45283.0,29.0,fake
45283.0,30.0,fake
45283.0,31.0,fake
45283.0,32.0,fake
45283.0,33.0,fake
45283.0,34.0,real
45283.0,35.0,fake
45283.0,36.0,fake
45283.0,37.0,fake
45283.0,38.0,real
45283.0,39.0,fake
45283.0,40.0,fake
45283.0,41.0,fake
45283.0,42.0,fake
45283.0,43.0,fake
45283.0,44.0,fake
45283.0,45.0,real
45283.0,46.0,fake
45283.0,47.0,fake
45283.0,48.0,fake
45283.0,49.0,real
45283.0,50.0,fake
45283.0,51.0,real
45283.0,52.0,real
45283.0,53.0,fake
45283.0,54.0,fake
45283.0,55.0,fake
45283.0,56.0,fake
45283.0,57.0,fake
45283.0,58.0,fake
45283.0,59.0,fake
45283.0,60.0,fake
45283.0,61.0,fake
45283.0,62.0,fake
45283.0,63.0,fake
45283.0,64.0,real
45283.0,65.0,fake
45283.0,66.0,fake
45283.0,67.0,fake
45283.0,68.0,fake
45283.0,69.0,fake
45283.0,70.0,fake
45283.0,71.0,real
45283.0,72.0,fake
45283.0,73.0,fake
45283.0,74.0,fake
45283.0,75.0,fake
45283.0,76.0,real
45283.0,77.0,fake
45283.0,78.0,fake
45284.0,0.0,real
45284.0,1.0,real
45284.0,2.0,fake
45284.0,3.0,fake
45284.0,4.0,fake
45284.0,5.0,fake
45284.0,6.0,fake
45284.0,7.0,fake
45284.0,8.0,fake
45284.0,9.0,fake
45284.0,10.0,fake
45284.0,11.0,fake
45284.0,12.0,fake
45284.0,13.0,fake
45284.0,14.0,fake
45284.0,15.0,fake
45285.0,0.0,fake
45285.0,1.0,fake
45285.0,2.0,fake
45285.0,3.0,fake
45285.0,4.0,fake
45285.0,5.0,real
45285.0,6.0,real
45285.0,7.0,fake
45285.0,8.0,fake
45285.0,9.0,fake
45285.0,10.0,fake
45285.0,11.0,fake
45285.0,12.0,fake
45285.0,13.0,fake
45285.0,14.0,fake
45285.0,15.0,fake
45285.0,16.0,fake
45285.0,17.0,fake
45285.0,18.0,fake
45285.0,19.0,fake
45286.0,0.0,fake
45286.0,1.0,fake
45286.0,2.0,fake
45286.0,3.0,fake
45286.0,4.0,fake
45286.0,5.0,fake
45286.0,6.0,fake
45286.0,7.0,real
45286.0,8.0,fake
45286.0,9.0,fake
45286.0,10.0,fake
45286.0,11.0,fake
45286.0,12.0,fake
45286.0,13.0,fake
45286.0,14.0,real
45286.0,15.0,fake
45286.0,16.0,fake
45286.0,17.0,fake
45286.0,18.0,fake
45286.0,19.0,fake
45286.0,20.0,fake
45286.0,21.0,real
45286.0,22.0,real
45286.0,23.0,fake
45286.0,24.0,fake
45286.0,25.0,real
45286.0,26.0,real
45286.0,27.0,fake
45286.0,28.0,fake
45286.0,29.0,fake
45286.0,30.0,fake
45286.0,31.0,fake
45286.0,32.0,fake
45287.0,0.0,real
45287.0,1.0,fake
45287.0,2.0,real
45287.0,3.0,fake
45287.0,4.0,fake
45287.0,5.0,real
45287.0,6.0,real
45287.0,7.0,real
45287.0,8.0,real
45287.0,9.0,fake
45287.0,10.0,fake
45287.0,11.0,fake
45287.0,12.0,real
45287.0,13.0,real
45287.0,14.0,fake
45287.0,15.0,fake
45287.0,16.0,fake
45287.0,17.0,fake
45287.0,18.0,fake
45287.0,19.0,fake
45287.0,20.0,fake
45287.0,21.0,fake
45287.0,22.0,real
45287.0,23.0,fake
45287.0,24.0,fake
45287.0,25.0,fake
45288.0,0.0,real
45288.0,1.0,fake
45288.0,2.0,real
45288.0,3.0,fake
45288.0,4.0,fake
45288.0,5.0,fake
45288.0,6.0,fake
45288.0,7.0,fake
45288.0,8.0,real
45288.0,9.0,fake
45288.0,10.0,real
45288.0,11.0,fake
45288.0,12.0,fake
45288.0,13.0,real
45288.0,14.0,fake
45288.0,15.0,real
45288.0,16.0,real
45288.0,17.0,fake
45289.0,0.0,fake
45289.0,1.0,fake
45289.0,2.0,real
45289.0,3.0,fake
45289.0,4.0,fake
45289.0,5.0,fake
45289.0,6.0,fake
45289.0,7.0,fake
45289.0,8.0,fake
45289.0,9.0,fake
45289.0,10.0,fake
45289.0,11.0,fake
45289.0,12.0,real
45290.0,0.0,fake
45290.0,1.0,fake
45290.0,2.0,fake
45290.0,3.0,real
45290.0,4.0,fake
45290.0,5.0,real
45290.0,6.0,fake
45290.0,7.0,real
45290.0,8.0,real
45290.0,9.0,fake
45290.0,10.0,fake
45290.0,11.0,fake
45290.0,12.0,fake
45290.0,13.0,real
45290.0,14.0,fake
45290.0,15.0,fake
45290.0,16.0,fake
45290.0,17.0,real
45290.0,18.0,fake
45290.0,19.0,fake
45290.0,20.0,fake
45290.0,21.0,fake
45291.0,0.0,fake
45291.0,1.0,real
45291.0,2.0,fake
45291.0,3.0,fake
45291.0,4.0,fake
45291.0,5.0,fake
45291.0,6.0,fake
45291.0,7.0,real
45291.0,8.0,fake
45291.0,9.0,fake
45291.0,10.0,fake
45291.0,11.0,fake
45291.0,12.0,fake
45291.0,13.0,fake
45291.0,14.0,fake
45291.0,15.0,fake
45291.0,16.0,fake
45291.0,17.0,real
45291.0,18.0,fake
45291.0,19.0,fake
45291.0,20.0,fake
45291.0,21.0,fake
45291.0,22.0,fake
45291.0,23.0,fake
45291.0,24.0,fake
45291.0,25.0,real
45291.0,26.0,fake
45291.0,27.0,fake
45291.0,28.0,fake
45291.0,29.0,real
45291.0,30.0,fake
45291.0,31.0,fake
45291.0,32.0,fake
45291.0,33.0,fake
45291.0,34.0,fake
45291.0,35.0,fake
45291.0,36.0,fake
45291.0,37.0,fake
45291.0,38.0,fake
45291.0,39.0,fake
45291.0,40.0,real
45291.0,41.0,real
45291.0,42.0,real
45291.0,43.0,fake
45291.0,44.0,fake
45291.0,45.0,fake
45291.0,46.0,fake
45291.0,47.0,fake
45291.0,48.0,fake
45291.0,49.0,fake
45291.0,50.0,real
45291.0,51.0,fake
45291.0,52.0,real
45291.0,53.0,fake
45291.0,54.0,real
45291.0,55.0,real
45291.0,56.0,fake
45291.0,57.0,fake
45291.0,58.0,fake
45292.0,0.0,fake
45292.0,1.0,fake
45292.0,2.0,fake
45292.0,3.0,fake
45292.0,4.0,fake
45292.0,5.0,fake
45292.0,6.0,fake
45292.0,7.0,fake
45292.0,8.0,fake
45292.0,9.0,fake
45292.0,10.0,fake
45292.0,11.0,fake
45292.0,12.0,real
45292.0,13.0,real
45292.0,14.0,real
45292.0,15.0,fake
45292.0,16.0,fake
45292.0,17.0,fake
45292.0,18.0,fake
45292.0,19.0,fake
45292.0,20.0,fake
45292.0,21.0,fake
45292.0,22.0,fake
45292.0,23.0,fake
45292.0,24.0,fake
45292.0,25.0,real
45292.0,26.0,fake
45292.0,27.0,fake
45292.0,28.0,real
45292.0,29.0,fake
45292.0,30.0,fake
45292.0,31.0,fake
45292.0,32.0,fake
45292.0,33.0,fake
45292.0,34.0,fake
45292.0,35.0,fake
45292.0,36.0,fake
45292.0,37.0,fake
45292.0,38.0,fake
45292.0,39.0,fake
45292.0,40.0,fake
45292.0,41.0,fake
45292.0,42.0,fake
45292.0,43.0,real
45292.0,44.0,fake
45292.0,45.0,fake
45292.0,46.0,fake
45292.0,47.0,fake
45292.0,48.0,fake
45292.0,49.0,fake
45292.0,50.0,fake
45292.0,51.0,fake
45292.0,52.0,fake
45292.0,53.0,fake
45292.0,54.0,fake
45292.0,55.0,fake
45292.0,56.0,fake
45292.0,57.0,fake
45292.0,58.0,fake
45292.0,59.0,fake
45292.0,60.0,fake
45292.0,61.0,fake
45292.0,62.0,fake
45292.0,63.0,fake
45292.0,64.0,fake
45292.0,65.0,real
45292.0,66.0,fake
45292.0,67.0,fake
45292.0,68.0,fake
45292.0,69.0,real
45292.0,70.0,fake
45292.0,71.0,fake
45292.0,72.0,fake
45292.0,73.0,fake
45292.0,74.0,fake
45292.0,75.0,real
45292.0,76.0,real
45292.0,77.0,real
45292.0,78.0,real
45292.0,79.0,real
45292.0,80.0,fake
45292.0,81.0,real
45292.0,82.0,fake
45292.0,83.0,fake
45292.0,84.0,fake
45292.0,85.0,fake
45292.0,86.0,fake
45292.0,87.0,fake
45292.0,88.0,fake
45292.0,89.0,real
45292.0,90.0,fake
45292.0,91.0,fake
45292.0,92.0,fake
45292.0,93.0,fake
45292.0,94.0,fake
45292.0,95.0,fake
45292.0,96.0,fake
45292.0,97.0,fake
45292.0,98.0,fake
45292.0,99.0,real
45292.0,100.0,fake
45292.0,101.0,fake
45292.0,102.0,fake
45292.0,103.0,fake
45292.0,104.0,real
45292.0,105.0,fake
45292.0,106.0,fake
45292.0,107.0,fake
45292.0,108.0,fake
45292.0,109.0,fake
45292.0,110.0,fake
45292.0,111.0,fake
45293.0,0.0,fake
45293.0,1.0,fake
45293.0,2.0,real
45293.0,3.0,fake
45293.0,4.0,fake
45293.0,5.0,fake
45293.0,6.0,fake
45294.0,0.0,real
45294.0,1.0,real
45294.0,2.0,fake
45294.0,3.0,fake
45294.0,4.0,real
45294.0,5.0,fake
45294.0,6.0,fake
45294.0,7.0,fake
45295.0,0.0,fake
45295.0,1.0,real
45296.0,0.0,real
45296.0,1.0,fake
45296.0,2.0,fake
45296.0,3.0,fake
45296.0,4.0,fake
45297.0,0.0,real
45297.0,1.0,real
45297.0,2.0,real
45297.0,3.0,fake
45297.0,4.0,fake
45297.0,5.0,fake
45297.0,6.0,fake
45297.0,7.0,fake
45297.0,8.0,fake
45298.0,0.0,fake
45298.0,1.0,fake
45298.0,2.0,fake
45298.0,3.0,real
45298.0,4.0,fake
45298.0,5.0,fake
45298.0,6.0,fake
45298.0,7.0,real
45298.0,8.0,fake
45298.0,9.0,fake
45298.0,10.0,fake
45298.0,11.0,fake
45298.0,12.0,fake
45298.0,13.0,fake
45298.0,14.0,fake
45298.0,15.0,fake
45298.0,16.0,real
45298.0,17.0,fake
45298.0,18.0,fake
45299.0,0.0,fake
45299.0,1.0,fake
45299.0,2.0,fake
45299.0,3.0,real
45299.0,4.0,real
45300.0,0.0,fake
45300.0,1.0,fake
45300.0,2.0,fake
45300.0,3.0,fake
45300.0,4.0,fake
45300.0,5.0,fake
45300.0,6.0,real
45300.0,7.0,fake
45300.0,8.0,fake
45300.0,9.0,fake
45300.0,10.0,real
45300.0,11.0,real
45300.0,12.0,fake
45300.0,13.0,fake
45301.0,0.0,fake
45301.0,1.0,fake
45301.0,2.0,fake
45301.0,3.0,fake
45301.0,4.0,real
45301.0,5.0,real
45301.0,6.0,fake
45301.0,7.0,fake
45301.0,8.0,fake
45301.0,9.0,fake
45301.0,10.0,fake
45301.0,11.0,fake
45301.0,12.0,fake
45301.0,13.0,fake
45301.0,14.0,fake
45301.0,15.0,fake
45301.0,16.0,real
45301.0,17.0,fake
45301.0,18.0,real
45301.0,19.0,fake
45301.0,20.0,fake
45302.0,0.0,real
45302.0,1.0,fake
45302.0,2.0,fake
45302.0,3.0,fake
45302.0,4.0,real
45302.0,5.0,real
45302.0,6.0,real
45302.0,7.0,fake
